workload,NoH,battery,battery_capacity,battery_speed,battery_embodied_rate,allocationType,carbon_trace,failures,runtime,energy_usage,scheduler_delay,SLA_violations,carbon_emission,embodied_carbon_host,embodied_carbon_battery,total_carbon
surf,277,320_350,320,350,100.0,normal,BR-NE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1997882.2002606795,19215199.15,1086011.0,22299092.35026068
surf,277,320_350,320,350,100.0,normal,BR-S,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3682009.500068399,19215199.15,1086011.0,23983219.6500684
surf,277,320_350,320,350,100.0,normal,CA-ON,no,10702638000.0,211819069440.0,-9999.0,-9999.0,3933283.3949742834,19215199.15,1086011.0,24234493.544974282
surf,277,320_350,320,350,100.0,normal,CA-QC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1985434.8750153831,19215199.15,1086011.0,22286645.02501538
surf,277,320_350,320,350,100.0,normal,CH,no,10702638000.0,212156153856.0,-9999.0,-9999.0,2933030.57698333,19215199.15,1086011.0,23234240.726983327
surf,277,320_350,320,350,100.0,normal,CL-SEN,no,10702638000.0,212343160832.0,-9999.0,-9999.0,11892242.412445342,19215199.15,1086011.0,32193452.562445343
surf,277,320_350,320,350,100.0,normal,CR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,7768194.500759249,19215199.15,1086011.0,28069404.650759246
surf,277,320_350,320,350,100.0,normal,CY,no,10702638000.0,212012875776.0,-9999.0,-9999.0,26730509.704807714,19215199.15,1086011.0,47031719.85480771
surf,277,320_350,320,350,100.0,normal,CZ,no,10702638000.0,211191169024.0,-9999.0,-9999.0,23364446.001379844,19215199.15,1086011.0,43665656.15137984
surf,277,320_350,320,350,100.0,normal,DE,no,10702638000.0,212091191296.0,-9999.0,-9999.0,14092777.025001476,19215199.15,1086011.0,34393987.17500147
surf,277,320_350,320,350,100.0,normal,DK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,5769883.829766223,19215199.15,1086011.0,26071093.97976622
surf,277,320_350,320,350,100.0,normal,DK-BHM,no,10702638000.0,212249460736.0,-9999.0,-9999.0,2292275.8408571538,19215199.15,1086011.0,22593485.990857154
surf,277,320_350,320,350,100.0,normal,DK-DK1,no,10702638000.0,212343160832.0,-9999.0,-9999.0,5244127.356183358,19215199.15,1086011.0,25545337.506183356
surf,277,320_350,320,350,100.0,normal,DK-DK2,no,10702638000.0,212293533696.0,-9999.0,-9999.0,6465136.712685655,19215199.15,1086011.0,26766346.862685654
surf,277,320_350,320,350,100.0,normal,EE,no,10702638000.0,211819069440.0,-9999.0,-9999.0,15165585.192440866,19215199.15,1086011.0,35466795.342440866
surf,277,320_350,320,350,100.0,normal,ES,no,10702638000.0,212264370176.0,-9999.0,-9999.0,4897702.097200884,19215199.15,1086011.0,25198912.247200884
surf,277,320_350,320,350,100.0,normal,FI,no,10702638000.0,212343160832.0,-9999.0,-9999.0,4198679.594550959,19215199.15,1086011.0,24499889.74455096
surf,277,320_350,320,350,100.0,normal,FR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1385948.3750671097,19215199.15,1086011.0,21687158.52506711
surf,277,320_350,320,350,100.0,normal,GB,no,10702638000.0,211694518272.0,-9999.0,-9999.0,7295810.788426447,19215199.15,1086011.0,27597020.938426446
surf,277,320_350,320,350,100.0,normal,GB-NIR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,16759600.000615232,19215199.15,1086011.0,37060810.15061523
surf,277,320_350,320,350,100.0,normal,GR,no,10702638000.0,211916636160.0,-9999.0,-9999.0,12653542.61981875,19215199.15,1086011.0,32954752.76981875
surf,277,320_350,320,350,100.0,normal,HK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,25540050.78671387,19215199.15,1086011.0,45841260.93671387
surf,277,320_350,320,350,100.0,normal,HR,no,10702638000.0,212343160832.0,-9999.0,-9999.0,10031273.845610494,19215199.15,1086011.0,30332483.99561049
surf,277,320_350,320,350,100.0,normal,HU,no,10702638000.0,212091191296.0,-9999.0,-9999.0,10295687.491343154,19215199.15,1086011.0,30596897.641343154
surf,277,320_350,320,350,100.0,normal,IE,no,10702638000.0,211576225792.0,-9999.0,-9999.0,22994634.89494956,19215199.15,1086011.0,43295845.04494956
surf,277,320_350,320,350,100.0,normal,IL,no,10702638000.0,212091191296.0,-9999.0,-9999.0,28597262.290161777,19215199.15,1086011.0,48898472.44016178
surf,277,320_350,320,350,100.0,normal,IN,no,10702638000.0,211819069440.0,-9999.0,-9999.0,37787514.420797996,19215199.15,1086011.0,58088724.570797995
surf,277,320_350,320,350,100.0,normal,IN-EA,no,10702638000.0,211576225792.0,-9999.0,-9999.0,45717762.52704263,19215199.15,1086011.0,66018972.677042626
surf,277,320_350,320,350,100.0,normal,IN-NE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,24344252.443592332,19215199.15,1086011.0,44645462.59359233
surf,277,320_350,320,350,100.0,normal,IN-NO,no,10702638000.0,211819069440.0,-9999.0,-9999.0,30695977.440531857,19215199.15,1086011.0,50997187.590531856
surf,277,320_350,320,350,100.0,normal,IN-SO,no,10702638000.0,211853803520.0,-9999.0,-9999.0,32071567.268603776,19215199.15,1086011.0,52372777.41860378
surf,277,320_350,320,350,100.0,normal,IN-WE,no,10702638000.0,212264370176.0,-9999.0,-9999.0,43148877.927208155,19215199.15,1086011.0,63450088.077208154
surf,277,320_350,320,350,100.0,normal,IS,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1654906.3283506592,19215199.15,1086011.0,21956116.478350658
surf,277,320_350,320,350,100.0,normal,IT,no,10702638000.0,212012875776.0,-9999.0,-9999.0,11741772.033553958,19215199.15,1086011.0,32042982.183553956
surf,277,320_350,320,350,100.0,normal,IT-CNO,no,10702638000.0,211994935296.0,-9999.0,-9999.0,10988354.01542058,19215199.15,1086011.0,31289564.165420577
surf,277,320_350,320,350,100.0,normal,IT-CSO,no,10702638000.0,212012875776.0,-9999.0,-9999.0,11782620.341006655,19215199.15,1086011.0,32083830.491006654
surf,277,320_350,320,350,100.0,normal,IT-NO,no,10702638000.0,211191169024.0,-9999.0,-9999.0,11209044.000533674,19215199.15,1086011.0,31510254.150533672
surf,277,320_350,320,350,100.0,normal,IT-SAR,no,10702638000.0,212343160832.0,-9999.0,-9999.0,23788702.968681388,19215199.15,1086011.0,44089913.118681386
surf,277,320_350,320,350,100.0,normal,IT-SIC,no,10702638000.0,212308426752.0,-9999.0,-9999.0,11399525.472649831,19215199.15,1086011.0,31700735.62264983
surf,277,320_350,320,350,100.0,normal,IT-SO,no,10702638000.0,212214726656.0,-9999.0,-9999.0,10857577.536577592,19215199.15,1086011.0,31158787.68657759
surf,277,320_350,320,350,100.0,normal,JP,no,10702638000.0,211191169024.0,-9999.0,-9999.0,21222040.00046163,19215199.15,1086011.0,41523250.15046163
surf,277,320_350,320,350,100.0,normal,JP-CB,no,10702638000.0,211191169024.0,-9999.0,-9999.0,21020296.000891637,19215199.15,1086011.0,41321506.15089163
surf,277,320_350,320,350,100.0,normal,JP-CG,no,10702638000.0,211385319424.0,-9999.0,-9999.0,20506258.63632804,19215199.15,1086011.0,40807468.78632804
surf,277,320_350,320,350,100.0,normal,JP-HKD,no,10702638000.0,211274530816.0,-9999.0,-9999.0,20766353.112342972,19215199.15,1086011.0,41067563.262342975
surf,277,320_350,320,350,100.0,normal,JP-HR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,22330582.001564804,19215199.15,1086011.0,42631792.15156481
surf,277,320_350,320,350,100.0,normal,JP-KN,no,10702638000.0,211997556736.0,-9999.0,-9999.0,16477996.97980491,19215199.15,1086011.0,36779207.12980491
surf,277,320_350,320,350,100.0,normal,JP-KY,no,10702638000.0,211274530816.0,-9999.0,-9999.0,11137264.665790636,19215199.15,1086011.0,31438474.815790635
surf,277,320_350,320,350,100.0,normal,JP-ON,no,10702638000.0,211385319424.0,-9999.0,-9999.0,31842574.692209225,19215199.15,1086011.0,52143784.84220922
surf,277,320_350,320,350,100.0,normal,JP-TH,no,10702638000.0,211191169024.0,-9999.0,-9999.0,22314418.001022983,19215199.15,1086011.0,42615628.151022986
surf,277,320_350,320,350,100.0,normal,JP-TK,no,10702638000.0,211191169024.0,-9999.0,-9999.0,26163998.0010544,19215199.15,1086011.0,46465208.1510544
surf,277,320_350,320,350,100.0,normal,KE,no,10702638000.0,211826475008.0,-9999.0,-9999.0,5348801.8570681065,19215199.15,1086011.0,25650012.007068105
surf,277,320_350,320,350,100.0,normal,KR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,22593234.00185144,19215199.15,1086011.0,42894444.15185144
surf,277,320_350,320,350,100.0,normal,LT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,6688779.5009078,19215199.15,1086011.0,26989989.6509078
surf,277,320_350,320,350,100.0,normal,LU,no,10702638000.0,212012875776.0,-9999.0,-9999.0,9939382.666844463,19215199.15,1086011.0,30240592.816844463
surf,277,320_350,320,350,100.0,normal,LV,no,10702638000.0,211559628800.0,-9999.0,-9999.0,5615768.864997211,19215199.15,1086011.0,25916979.01499721
surf,277,320_350,320,350,100.0,normal,MY,no,10702638000.0,212156153856.0,-9999.0,-9999.0,31480577.737150934,19215199.15,1086011.0,51781787.88715093
surf,277,320_350,320,350,100.0,normal,MY-WM,no,10702638000.0,212156153856.0,-9999.0,-9999.0,36968218.77547569,19215199.15,1086011.0,57269428.92547569
surf,277,320_350,320,350,100.0,normal,NI,no,10702638000.0,212190887936.0,-9999.0,-9999.0,19527895.520045966,19215199.15,1086011.0,39829105.670045964
surf,277,320_350,320,350,100.0,normal,NL,no,10702638000.0,212214726656.0,-9999.0,-9999.0,10073092.167711163,19215199.15,1086011.0,30374302.31771116
surf,277,320_350,320,350,100.0,normal,NO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1854258.358566151,19215199.15,1086011.0,22155468.50856615
surf,277,320_350,320,350,100.0,normal,NO-NO1,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1459654.8751822112,19215199.15,1086011.0,21760865.02518221
surf,277,320_350,320,350,100.0,normal,NO-NO2,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1573643.9846588988,19215199.15,1086011.0,21874854.134658895
surf,277,320_350,320,350,100.0,normal,NO-NO3,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1622800.6251625586,19215199.15,1086011.0,21924010.775162555
surf,277,320_350,320,350,100.0,normal,NO-NO4,no,10702638000.0,212343160832.0,-9999.0,-9999.0,3465056.7458857177,19215199.15,1086011.0,23766266.895885717
surf,277,320_350,320,350,100.0,normal,NO-NO5,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1489591.3864338472,19215199.15,1086011.0,21790801.536433846
surf,277,320_350,320,350,100.0,normal,NZ,no,10702638000.0,211629146112.0,-9999.0,-9999.0,7759475.841729733,19215199.15,1086011.0,28060685.991729733
surf,277,320_350,320,350,100.0,normal,PA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,13190685.000490483,19215199.15,1086011.0,33491895.15049048
surf,277,320_350,320,350,100.0,normal,PE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,9292452.000355164,19215199.15,1086011.0,29593662.15035516
surf,277,320_350,320,350,100.0,normal,PH,no,10702638000.0,211274530816.0,-9999.0,-9999.0,36893932.473514065,19215199.15,1086011.0,57195142.62351406
surf,277,320_350,320,350,100.0,normal,PH-LU,no,10702638000.0,211819069440.0,-9999.0,-9999.0,37694959.45003791,19215199.15,1086011.0,57996169.60003791
surf,277,320_350,320,350,100.0,normal,PH-MI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,34969428.004738,19215199.15,1086011.0,55270638.154738
surf,277,320_350,320,350,100.0,normal,PH-VI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,33846824.001983054,19215199.15,1086011.0,54148034.15198305
surf,277,320_350,320,350,100.0,normal,PL,no,10702638000.0,212091191296.0,-9999.0,-9999.0,34862813.063631564,19215199.15,1086011.0,55164023.21363156
surf,277,320_350,320,350,100.0,normal,PT,no,10702638000.0,212214726656.0,-9999.0,-9999.0,4158408.1855217735,19215199.15,1086011.0,24459618.335521773
surf,277,320_350,320,350,100.0,normal,RO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,15499568.481533805,19215199.15,1086011.0,35800778.6315338
surf,277,320_350,320,350,100.0,normal,RS,no,10702638000.0,212308426752.0,-9999.0,-9999.0,26194898.22074328,19215199.15,1086011.0,46496108.370743275
surf,277,320_350,320,350,100.0,normal,SE,no,10702638000.0,212196917248.0,-9999.0,-9999.0,1206285.0425263478,19215199.15,1086011.0,21507495.192526348
surf,277,320_350,320,350,100.0,normal,SE-SE1,no,10702638000.0,211894976512.0,-9999.0,-9999.0,853025.1005316571,19215199.15,1086011.0,21154235.250531655
surf,277,320_350,320,350,100.0,normal,SE-SE2,no,10702638000.0,212343160832.0,-9999.0,-9999.0,990980.932252775,19215199.15,1086011.0,21292191.082252774
surf,277,320_350,320,350,100.0,normal,SE-SE3,no,10702638000.0,211807158272.0,-9999.0,-9999.0,1159152.675750813,19215199.15,1086011.0,21460362.825750813
surf,277,320_350,320,350,100.0,normal,SE-SE4,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1616795.1987218298,19215199.15,1086011.0,21918005.34872183
surf,277,320_350,320,350,100.0,normal,SG,no,10702638000.0,211500711936.0,-9999.0,-9999.0,27673649.182293896,19215199.15,1086011.0,47974859.3322939
surf,277,320_350,320,350,100.0,normal,SI,no,10702638000.0,212156153856.0,-9999.0,-9999.0,9865177.850581944,19215199.15,1086011.0,30166388.000581942
surf,277,320_350,320,350,100.0,normal,SK,no,10702638000.0,212103643136.0,-9999.0,-9999.0,10013288.135585861,19215199.15,1086011.0,30314498.285585858
surf,277,320_350,320,350,100.0,normal,TR,no,10702638000.0,211979419648.0,-9999.0,-9999.0,20961690.5690974,19215199.15,1086011.0,41262900.7190974
surf,277,320_350,320,350,100.0,normal,TW,no,10702638000.0,211385319424.0,-9999.0,-9999.0,28077453.13727993,19215199.15,1086011.0,48378663.28727993
surf,277,320_350,320,350,100.0,normal,US,no,10702638000.0,212343160832.0,-9999.0,-9999.0,21520030.434722602,19215199.15,1086011.0,41821240.5847226
surf,277,320_350,320,350,100.0,normal,US-CAL-BANC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,10322183.186814047,19215199.15,1086011.0,30623393.336814046
surf,277,320_350,320,350,100.0,normal,US-CAL-CISO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,6150372.230733494,19215199.15,1086011.0,26451582.380733494
surf,277,320_350,320,350,100.0,normal,US-CAL-IID,no,10702638000.0,211979419648.0,-9999.0,-9999.0,22045293.391442582,19215199.15,1086011.0,42346503.54144258
surf,277,320_350,320,350,100.0,normal,US-CAL-LDWP,no,10702638000.0,211191169024.0,-9999.0,-9999.0,15296845.001888346,19215199.15,1086011.0,35598055.15188834
surf,277,320_350,320,350,100.0,normal,US-CAL-TIDC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17777956.366767574,19215199.15,1086011.0,38079166.51676758
surf,277,320_350,320,350,100.0,normal,US-CAR-CPLE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,16274911.241641568,19215199.15,1086011.0,36576121.391641565
surf,277,320_350,320,350,100.0,normal,US-CAR-CPLW,no,10702638000.0,211594362880.0,-9999.0,-9999.0,24737380.696987715,19215199.15,1086011.0,45038590.84698771
surf,277,320_350,320,350,100.0,normal,US-CAR-DUK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,15624539.156004036,19215199.15,1086011.0,35925749.30600403
surf,277,320_350,320,350,100.0,normal,US-CAR-SC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,32446299.78510101,19215199.15,1086011.0,52747509.93510101
surf,277,320_350,320,350,100.0,normal,US-CAR-SCEG,no,10702638000.0,211698106368.0,-9999.0,-9999.0,22376366.687316515,19215199.15,1086011.0,42677576.83731651
surf,277,320_350,320,350,100.0,normal,US-CAR-YAD,no,10702638000.0,212141309952.0,-9999.0,-9999.0,2101781.5195700414,19215199.15,1086011.0,22402991.66957004
surf,277,320_350,320,350,100.0,normal,US-CENT-SPA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3207913.7503811494,19215199.15,1086011.0,23509123.900381148
surf,277,320_350,320,350,100.0,normal,US-CENT-SWPP,no,10702638000.0,212156153856.0,-9999.0,-9999.0,18906808.616486456,19215199.15,1086011.0,39208018.76648645
surf,277,320_350,320,350,100.0,normal,US-FLA-FMPP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,30243417.86012135,19215199.15,1086011.0,50544628.010121346
surf,277,320_350,320,350,100.0,normal,US-FLA-FPC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,26760281.605516315,19215199.15,1086011.0,47061491.75551631
surf,277,320_350,320,350,100.0,normal,US-FLA-FPL,no,10702638000.0,212308426752.0,-9999.0,-9999.0,19113076.8964708,19215199.15,1086011.0,39414287.0464708
surf,277,320_350,320,350,100.0,normal,US-FLA-GVL,no,10702638000.0,211819069440.0,-9999.0,-9999.0,33034392.46100496,19215199.15,1086011.0,53335602.61100496
surf,277,320_350,320,350,100.0,normal,US-FLA-JEA,no,10702638000.0,211904249856.0,-9999.0,-9999.0,34458834.01407539,19215199.15,1086011.0,54760044.16407539
surf,277,320_350,320,350,100.0,normal,US-FLA-SEC,no,10702638000.0,212156153856.0,-9999.0,-9999.0,32446786.598290086,19215199.15,1086011.0,52747996.748290084
surf,277,320_350,320,350,100.0,normal,US-FLA-TAL,no,10702638000.0,211594362880.0,-9999.0,-9999.0,25805719.18046418,19215199.15,1086011.0,46106929.33046418
surf,277,320_350,320,350,100.0,normal,US-FLA-TEC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,26144287.1274178,19215199.15,1086011.0,46445497.277417794
surf,277,320_350,320,350,100.0,normal,US-MIDA-PJM,no,10702638000.0,212343160832.0,-9999.0,-9999.0,22144281.590602797,19215199.15,1086011.0,42445491.74060279
surf,277,320_350,320,350,100.0,normal,US-MIDW-AECI,no,10702638000.0,212343160832.0,-9999.0,-9999.0,31234227.253020182,19215199.15,1086011.0,51535437.40302018
surf,277,320_350,320,350,100.0,normal,US-MIDW-LGEE,no,10702638000.0,211947503616.0,-9999.0,-9999.0,49858622.39689984,19215199.15,1086011.0,70159832.54689984
surf,277,320_350,320,350,100.0,normal,US-MIDW-MISO,no,10702638000.0,212156153856.0,-9999.0,-9999.0,25130613.49285877,19215199.15,1086011.0,45431823.64285877
surf,277,320_350,320,350,100.0,normal,US-NE-ISNE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,15006276.000704793,19215199.15,1086011.0,35307486.15070479
surf,277,320_350,320,350,100.0,normal,US-NW-AVA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8568366.000410663,19215199.15,1086011.0,28869576.15041066
surf,277,320_350,320,350,100.0,normal,US-NW-BPAT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4408786.00007545,19215199.15,1086011.0,24709996.15007545
surf,277,320_350,320,350,100.0,normal,US-NW-CHPD,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1452732.0609233098,19215199.15,1086011.0,21753942.210923307
surf,277,320_350,320,350,100.0,normal,US-NW-DOPD,no,10702638000.0,212201816064.0,-9999.0,-9999.0,1428613.5413187286,19215199.15,1086011.0,21729823.691318728
surf,277,320_350,320,350,100.0,normal,US-NW-GCPD,no,10702638000.0,211962822656.0,-9999.0,-9999.0,2580788.0489241653,19215199.15,1086011.0,22881998.198924165
surf,277,320_350,320,350,100.0,normal,US-NW-GRID,no,10702638000.0,211191169024.0,-9999.0,-9999.0,23814938.000847716,19215199.15,1086011.0,44116148.15084772
surf,277,320_350,320,350,100.0,normal,US-NW-IPCO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,9467028.728250643,19215199.15,1086011.0,29768238.878250644
surf,277,320_350,320,350,100.0,normal,US-NW-NEVP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17120816.426236127,19215199.15,1086011.0,37422026.57623613
surf,277,320_350,320,350,100.0,normal,US-NW-NWMT,no,10702638000.0,211465928704.0,-9999.0,-9999.0,22747686.896951262,19215199.15,1086011.0,43048897.046951264
surf,277,320_350,320,350,100.0,normal,US-NW-PACE,no,10702638000.0,211983712256.0,-9999.0,-9999.0,25149277.25499091,19215199.15,1086011.0,45450487.40499091
surf,277,320_350,320,350,100.0,normal,US-NW-PACW,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8052296.000598004,19215199.15,1086011.0,28353506.150598004
surf,277,320_350,320,350,100.0,normal,US-NW-PGE,no,10702638000.0,212258799616.0,-9999.0,-9999.0,8305395.40553074,19215199.15,1086011.0,28606605.555530738
surf,277,320_350,320,350,100.0,normal,US-NW-PSCO,no,10702638000.0,212264370176.0,-9999.0,-9999.0,20816323.832544,19215199.15,1086011.0,41117533.982544
surf,277,320_350,320,350,100.0,normal,US-NW-PSEI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,7513489.500090874,19215199.15,1086011.0,27814699.650090873
surf,277,320_350,320,350,100.0,normal,US-NW-SCL,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3158557.2501859213,19215199.15,1086011.0,23459767.40018592
surf,277,320_350,320,350,100.0,normal,US-NW-TPWR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3146279.000290729,19215199.15,1086011.0,23447489.150290728
